CLUSTER_COUNT	STATUS	CLUSTER_SIZE	DATASET	RESOURCE_URI	CLUSTER_ID	ILN_GROUP
21	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24208788p2	PH235f0f4b72ef7d3	1
21	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24444661p2	PH235f0f4b72ef7d3	1
21	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24704541p2	PH235f0f4b72ef7d3	1
21	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24721782p2	PH235f0f4b72ef7d3	1
21	G	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	15238	PH235f0f4b72ef7d3	1
21	G	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26337413p1	PH235f0f4b72ef7d3	1

22	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24208788p1	PH2e1bab69b09e603	1
22	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24444661p1	PH2e1bab69b09e603	1
22	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24704541p1	PH2e1bab69b09e603	1
22	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24721782p1	PH2e1bab69b09e603	1
22	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	16751	PH2e1bab69b09e603	 
22	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26337413p2	PH2e1bab69b09e603	1
22	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26348267p2	PH2e1bab69b09e603	 

23	B	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24405872p1	PH26cac54093031d7	 
23	B	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24464747p1	PH26cac54093031d7	 
23	B	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24607785p1	PH26cac54093031d7	1
23	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	11741	PH26cac54093031d7	 
23	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26336555p3	PH26cac54093031d7	1

24	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24271865p2	PH1bd696bae932b44	1
24	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11145564p2	PH1bd696bae932b44	1
24	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11145586p1	PH1bd696bae932b44	1
24	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11145619p2	PH1bd696bae932b44	1
24	G	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	26838	PH1bd696bae932b44	1
24	G	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378823p1	PH1bd696bae932b44	1

25	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24271865p1	PH139e64ea706df53	1
25	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11145564p1	PH139e64ea706df53	1
25	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11145586p2	PH139e64ea706df53	1
25	G	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11145619p1	PH139e64ea706df53	1
25	G	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	26839	PH139e64ea706df53	1
25	G	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378823p2	PH139e64ea706df53	1

26	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24361872p2	PH21cd10e09708ed6	1
26	G	5	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9133359p1	PH21cd10e09708ed6	1
26	G	5	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9133372p2	PH21cd10e09708ed6	1
26	G	5	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9133386p1	PH21cd10e09708ed6	1
26	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	20883	PH21cd10e09708ed6	1

27	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24361872p1	PH219bfcebfcfec84	1
27	G	5	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9133359p2	PH219bfcebfcfec84	1
27	G	5	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9133372p1	PH219bfcebfcfec84	1
27	G	5	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9133386p2	PH219bfcebfcfec84	1
27	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	20891	PH219bfcebfcfec84	1

28	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24242154p2	PH13c30b05912a2b5	1
28	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24317537p2	PH13c30b05912a2b5	1
28	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24543724p2	PH13c30b05912a2b5	1
28	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24583594p2	PH13c30b05912a2b5	1
28	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	9078	PH13c30b05912a2b5	1

29	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24242154p1	PH09ba4c67aaf0dcd	1
29	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24317170p1	PH09ba4c67aaf0dcd	 
29	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24317537p1	PH09ba4c67aaf0dcd	1
29	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24543724p1	PH09ba4c67aaf0dcd	1
29	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24583594p1	PH09ba4c67aaf0dcd	1
29	B	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	9079	PH09ba4c67aaf0dcd	1

30	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24312345p1	PH70e69b0bc74589e	1
30	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24343547p1	PH70e69b0bc74589e	1
30	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24379824p1	PH70e69b0bc74589e	1
30	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24521303p1	PH70e69b0bc74589e	 
30	B	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId9113776p2	PH70e69b0bc74589e	 
30	B	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	16884	PH70e69b0bc74589e	 

31	G	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24392020p1	PH191321ab7aed087	 
31	G	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24415280p1	PH191321ab7aed087	 
31	G	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	14636	PH191321ab7aed087	1
31	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26334632p3	PH191321ab7aed087	1
31	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26334667p2	PH191321ab7aed087	1
31	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26336375p3	PH191321ab7aed087	 
31	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26349637p2	PH191321ab7aed087	 
31	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26543450p2	PH191321ab7aed087	 

32	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24302229p2	PH59ee80b5566667c	1
32	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	13550	PH59ee80b5566667c	1
32	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26354348p1	PH59ee80b5566667c	1

33	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24302229p1	PH195e1d6fde7e07f	1
33	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	13565	PH195e1d6fde7e07f	1
33	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26354348p2	PH195e1d6fde7e07f	1

34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24342126p1	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24363605p1	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24740524p1	PH18080bc57a6e65e	
34	B	13	http://www.vondel.humanities.uva.nl/ecartico/persons/	15163	PH18080bc57a6e65e	
34	B	13	http://www.vondel.humanities.uva.nl/ecartico/persons/	20562	PH18080bc57a6e65e	1
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26321385p2	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26341193p2	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26341257p2	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26361286p4	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382900p2	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26384209p2	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26384524p2	PH18080bc57a6e65e	
34	B	13	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391963p2	PH18080bc57a6e65e	1

35	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24412067p2	PH49ba6da617e8346	1
35	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24723559p2	PH49ba6da617e8346	1
35	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	4760	PH49ba6da617e8346	1
35	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26375902p1	PH49ba6da617e8346	1

36	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24412067p1	PH008ee3edff7d541	1
36	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24723559p1	PH008ee3edff7d541	1
36	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	15215	PH008ee3edff7d541	1
36	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26375902p2	PH008ee3edff7d541	1

37	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24215976p2	PH2613ce503c8af27	1
37	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24250822p2	PH2613ce503c8af27	1
37	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24481839p2	PH2613ce503c8af27	1
37	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24562145p2	PH2613ce503c8af27	1
37	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24640365p2	PH2613ce503c8af27	1
37	G	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	9710	PH2613ce503c8af27	1
37	G	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26392647p1	PH2613ce503c8af27	1

38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24215976p1	PH21999bae74318ae	1
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24243171p1	PH21999bae74318ae	2
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24250822p1	PH21999bae74318ae	1
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24307527p1	PH21999bae74318ae	2
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24436537p1	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24481839p1	PH21999bae74318ae	1
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24562145p1	PH21999bae74318ae	1
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24572821p1	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24640365p1	PH21999bae74318ae	1
38	B	21	http://www.vondel.humanities.uva.nl/ecartico/persons/	17085	PH21999bae74318ae	 
38	B	21	http://www.vondel.humanities.uva.nl/ecartico/persons/	25604	PH21999bae74318ae	 
38	B	21	http://www.vondel.humanities.uva.nl/ecartico/persons/	9711	PH21999bae74318ae	1
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26338705p2	PH21999bae74318ae	2
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26352040p2	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26357754p2	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26362325p2	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26366439p4	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378270p2	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26392647p2	PH21999bae74318ae	1
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26400217p2	PH21999bae74318ae	 
38	B	21	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402868p2	PH21999bae74318ae	 

39	B	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24372052p2	PH0ba7c3fcce80a0d	 
39	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	11998	PH0ba7c3fcce80a0d	1
39	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382218p1	PH0ba7c3fcce80a0d	1

40	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24213761p2	PH031e0d24ba107f0	1
40	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24702695p2	PH031e0d24ba107f0	 
40	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	11133	PH031e0d24ba107f0	 
40	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26339601p1	PH031e0d24ba107f0	1

41	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24293518p2	PH128a5ce37adc0d0	2
41	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24435040p2	PH128a5ce37adc0d0	1
41	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	26286	PH128a5ce37adc0d0	1
41	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	28022	PH128a5ce37adc0d0	2
41	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26358440p1	PH128a5ce37adc0d0	2
41	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26358503p1	PH128a5ce37adc0d0	1
41	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26361968p3	PH128a5ce37adc0d0	2

42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24280872p1	PH0501db0ed5360c1	2
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24311611p1	PH0501db0ed5360c1	1
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24319980p1	PH0501db0ed5360c1	2
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24443000p1	PH0501db0ed5360c1	2
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24474411p1	PH0501db0ed5360c1	2
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24642686p1	PH0501db0ed5360c1	
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24693617p1	PH0501db0ed5360c1	
42	B	15	http://www.vondel.humanities.uva.nl/ecartico/persons/	21619	PH0501db0ed5360c1	1
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26328477p2	PH0501db0ed5360c1	
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26350112p2	PH0501db0ed5360c1	
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26356419p2	PH0501db0ed5360c1	
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26356823p2	PH0501db0ed5360c1	
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26367215p2	PH0501db0ed5360c1	
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26401684p2	PH0501db0ed5360c1	
42	B	15	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26540567p2	PH0501db0ed5360c1	

43	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24363479p2	PH1268e9803fe5fae	1
43	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24573779p2	PH1268e9803fe5fae	1
43	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24576048p2	PH1268e9803fe5fae	1
43	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24697412p2	PH1268e9803fe5fae	1
43	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	27010	PH1268e9803fe5fae	1

44	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24363479p1	PH509e4bc25c929f2	1
44	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24573779p1	PH509e4bc25c929f2	1
44	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24576048p1	PH509e4bc25c929f2	1
44	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24697412p1	PH509e4bc25c929f2	1
44	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	27011	PH509e4bc25c929f2	1

45	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24252647p2	PH2de9118692e271f	1
45	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24299057p2	PH2de9118692e271f	1
45	G	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24445543p2	PH2de9118692e271f	1
45	G	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	10482	PH2de9118692e271f	1
45	G	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26379432p1	PH2de9118692e271f	1

46	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24349116p2	PH6286e202b4536cd	1
46	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24399983p2	PH6286e202b4536cd	1
46	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24452303p2	PH6286e202b4536cd	1
46	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24465566p2	PH6286e202b4536cd	1
46	G	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24492247p2	PH6286e202b4536cd	1
46	G	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	11077	PH6286e202b4536cd	1

47	B	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24331599p1	PH5f292f9992aa992	2
47	B	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24349116p1	PH5f292f9992aa992	1
47	B	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24399983p1	PH5f292f9992aa992	1
47	B	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24452303p1	PH5f292f9992aa992	1
47	B	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24465566p1	PH5f292f9992aa992	1
47	B	8	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24492247p1	PH5f292f9992aa992	1
47	B	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	11078	PH5f292f9992aa992	1
47	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26542844p2	PH5f292f9992aa992	2

48	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24362614p1	PH23225bf6d5e58b6	1
48	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24421546p1	PH23225bf6d5e58b6	1
48	B	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24514526p1	PH23225bf6d5e58b6	 
48	B	7	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10808265p2	PH23225bf6d5e58b6	2
48	B	7	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId10808283p1	PH23225bf6d5e58b6	2
48	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	20920	PH23225bf6d5e58b6	 
48	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	21227	PH23225bf6d5e58b6	 

49	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24372376p2	PH1264585be932a65	1
49	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24439792p2	PH1264585be932a65	1
49	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	15296	PH1264585be932a65	1
49	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26335832p1	PH1264585be932a65	1

50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24289412p1	PH23348588f5bcd35	 
50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24372376p1	PH23348588f5bcd35	1
50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24439792p1	PH23348588f5bcd35	1
50	B	9	http://www.vondel.humanities.uva.nl/ecartico/persons/	15297	PH23348588f5bcd35	1
50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26319160p2	PH23348588f5bcd35	 
50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26335832p2	PH23348588f5bcd35	1
50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26364270p2	PH23348588f5bcd35	 
50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26385108p4	PH23348588f5bcd35	 
50	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389160p2	PH23348588f5bcd35	 

51	B	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24622010p2	PH58d43460da9fe62	1
51	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	9258	PH58d43460da9fe62	1
51	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26393522p1	PH58d43460da9fe62	 
51	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26393562p1	PH58d43460da9fe62	 

52	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24290584p2	PHaa7624caf682bf4	1
52	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24464183p2	PHaa7624caf682bf4	1
52	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	26352	PHaa7624caf682bf4	1
52	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382558p1	PHaa7624caf682bf4	1
